Year,Country,Econ_Index,Economic_Rank,Institutional_Index,Institutional_Rank,Quality_Of_Life_Index_FA,Quality_of_Life_Rank,Sustainability_Index_FA,Sustainability_Rank,Ease_of_Living_Index,Global_EoLI_Rank
1987,Sudan,0.46221,4,-0.57921,144,-1.707,223,-0.88345,187,-0.759,179
1987,Zimbabwe,-0.87128,144,-0.78403,200,-0.674,152,-0.74736,167,-0.762,180
1987,Sub-Saharan Africa,0.46221,4,-0.57921,144,-1.729,226,-0.88345,187,-0.767,181
1987,Sub-Saharan Africa (IDA & IBRD countries),0.46221,4,-0.57921,144,-1.729,226,-0.88345,187,-0.767,181
1987,Guinea-Bissau,-0.24132,71,-0.64025,165,-1.141,178,-1.05275,203,-0.778,182
1987,Guinea,-0.24132,71,-0.64025,165,-1.147,181,-1.05349,204,-0.78,183
1987,Iraq,-0.73594,108,-0.67917,180,-0.965,161,-0.67392,157,-0.793,184
1987,Senegal,-0.262065294,72,-0.65346,169,-1.164,182,-1.04627,200,-0.793,184
1987,Bolivia,-0.495515588,92,-0.57293,142,-1.099,173,-0.99587,196,-0.801,185
1987,Papua New Guinea,-0.19526,67,-0.57921,144,-1.369,201,-0.88345,187,-0.805,186
1987,Arab World,-0.832902571,132,-0.69479,184,-0.917,159,-0.72294,165,-0.811,187
1987,El Salvador,-0.92774,153,-0.67676,179,-0.835,154,-0.78241,169,-0.811,187
1987,South Asia (IDA & IBRD),-0.38743,83,-0.62053,158,-1.269,197,-0.79193,170,-0.815,188
1987,Nicaragua,-0.889,146,-0.01283,29,-1.147,181,-1.25752,208,-0.816,189
1987,Kenya,-0.561812572,97,-0.57293,142,-1.101,174,-0.99587,196,-0.818,190
1987,Nauru,-0.86394,140,-0.69608,185,-0.934,160,-0.70231,163,-0.822,191
1987,Mauritania,-0.730995143,106,-0.6833,181,-0.995,164,-0.82249,175,-0.825,192
1987,Burkina Faso,-0.40962,84,-0.65944,174,-1.187,184,-0.96945,193,-0.828,193
1987,Eritrea,-0.038698823,43,-0.57921,144,-1.602,210,-0.88345,187,-0.848,194
1987,IDA blend,-0.85127,135,-0.58393,146,-1.064,169,-0.84175,181,-0.857,195
1987,Bhutan,-0.489355588,90,-0.66197,176,-1.21,188,-0.99528,195,-0.861,196
1987,Least developed countries: UN classification,-0.067264706,48,-0.57921,144,-1.62,213,-0.88345,187,-0.861,196
1987,Morocco,-0.654,105,-0.80788,201,-1.094,172,-0.75648,168,-0.862,197
1987,"Congo, Rep.",-0.9568,154,-0.59935,153,-1.02,165,-0.80991,172,-0.868,198
1987,Low income,-0.103310295,56,-0.57921,144,-1.632,215,-0.88345,187,-0.874,199
1987,Liberia,-0.159456884,62,-0.57921,144,-1.615,211,-0.88345,187,-0.882,200
1987,Pakistan,-0.766,113,-0.53001,133,-1.235,192,-0.9045,191,-0.892,201
1987,Sierra Leone,-0.120825294,59,-0.57921,144,-1.689,221,-0.88345,187,-0.899,202
1987,"Yemen, Rep.",-0.87128,144,-0.59376,152,-1.089,171,-1.01432,199,-0.9,203
1987,Zambia,-0.87128,144,-0.59032,150,-1.109,175,-1.01139,198,-0.905,204
1987,Equatorial Guinea,-0.92774,153,-0.5865,148,-1.077,170,-1.04939,202,-0.913,205
1987,Nigeria,-0.80964,122,-0.63892,163,-1.257,196,-0.82128,174,-0.925,206
1987,India,-0.844,134,-0.64854,167,-1.198,187,-0.88712,189,-0.926,207
1987,Namibia,-0.86394,140,-0.62566,160,-1.13,177,-1.10844,206,-0.934,208
1987,Chad,-0.82053,125,-0.5802,145,-1.292,198,-0.8921,190,-0.936,209
1987,Mali,-0.33131,77,-0.57921,144,-1.664,220,-0.88345,187,-0.943,210
1987,South Asia,-0.82206,127,-0.65756,172,-1.214,189,-0.99764,197,-0.944,211
1987,Rwanda,-0.437318334,86,-0.57921,144,-1.619,212,-0.88345,187,-0.953,212
1987,Myanmar,-0.73687,109,-0.57921,144,-1.412,204,-0.88345,187,-0.956,213
1987,Burundi,-0.40962,84,-0.57921,144,-1.657,218,-0.88345,187,-0.96,214
1987,Nepal,-0.897,148,0.03225,26,-1.588,208,-1.27398,209,-0.963,215
1987,"Gambia, The",-0.82147,126,-0.57921,144,-1.371,203,-0.88345,187,-0.963,215
1987,South Sudan,-0.38743,83,-0.57921,144,-1.69,222,-0.88345,187,-0.966,216
1987,Comoros,-1.00484,158,-0.64114,166,-1.245,193,-0.83192,177,-0.972,217
1987,Madagascar,-0.592625588,103,-0.57921,144,-1.577,207,-0.88345,187,-0.977,218
1987,Uganda,-0.771561842,117,-0.57921,144,-1.511,206,-0.88345,187,-0.999,219
1987,Tanzania,-0.80481,121,-0.57921,144,-1.491,205,-0.88345,187,-1.0,220
1987,Malawi,-0.592625588,103,-0.57921,144,-1.658,219,-0.88345,187,-1.006,221
1987,Timor-Leste,-0.80481,121,-0.57921,144,-1.601,209,-0.88345,187,-1.039,222
1987,Afghanistan,-0.82297,128,-0.57921,144,-1.626,214,-0.88345,187,-1.052,223
1987,Mozambique,-0.73687,109,-0.57921,144,-1.689,221,-0.88345,187,-1.053,224
1987,Somalia,-0.82206,127,-0.57921,144,-1.639,216,-0.88345,187,-1.056,225
1987,Pre-demographic dividend,-0.81381,124,-0.57921,144,-1.657,218,-0.88345,187,-1.061,226
1987,Niger,-0.80964,122,-0.57921,144,-1.72,224,-0.88345,187,-1.082,227
1987,Africa Eastern and Southern,-0.82297,128,-0.57921,144,-1.726,225,-0.88345,187,-1.087,228
1987,"Congo, Dem. Rep.",-1.00484,158,-0.57921,144,-1.602,210,-0.88345,187,-1.089,229
1987,Angola,-0.82297,128,-0.57921,144,-1.89,227,-0.88345,187,-1.145,230
1987,Africa Western and Central,-0.82297,128,-0.57921,144,-1.933,228,-0.88345,187,-1.16,231
1988,Switzerland,1.257,1,0.46002,4,1.114,6,2.42004,1,1.182,1
1988,Sweden,0.642,5,0.77821,2,1.454,1,0.94032,9,1.005,2
1988,Japan,0.707,2,1.02373,1,1.289,4,0.22425,63,0.917,3
1988,Austria,0.293,25,-0.08316,40,0.964,14,2.32996,2,0.739,4
1988,France,0.2,31,0.41639,5,1.009,8,1.51554,4,0.735,5
1988,Spain,0.172,33,0.3358,7,1.448,2,0.60756,26,0.725,6
1988,Finland,0.324,23,0.19374,12,0.937,17,1.61489,3,0.7,7
1988,Belgium,0.147,38,0.179,16,1.114,6,1.17008,6,0.647,8
1988,Australia,0.446,14,-0.0646,37,0.965,13,1.02592,7,0.587,9
1988,European Union,0.37682,16,0.08952,22,0.973,11,0.8668,10,0.587,9
1988,United States,0.337,19,0.0369,29,0.951,15,1.02251,8,0.58,10
1988,Netherlands,0.147,38,0.31622,8,1.21,5,0.24453,60,0.576,11
1988,Canada,0.326,22,-0.28947,90,0.909,20,1.49161,5,0.551,12
1988,Italy,0.467,12,0.08788,23,0.876,22,0.68288,18,0.548,13
1988,Bermuda,0.16956,35,0.2443,10,0.934,18,0.65885,22,0.529,14
1988,Faroe Islands,0.37682,16,-0.16783,56,0.967,12,0.84971,11,0.518,15
1988,Norway,0.526,9,-0.24489,78,0.924,19,0.7226,14,0.502,16
1988,Euro area,-0.038882353,44,0.18429,13,0.986,9,0.6652,21,0.481,17
1988,Montenegro,-0.2765,69,-0.0773,39,1.319,3,0.6277,24,0.467,18
1988,Gibraltar,-0.45358,80,0.25154,9,1.011,7,0.80832,12,0.425,19
1988,New Zealand,0.509,10,0.10781,20,0.623,40,0.32698,49,0.421,20
1988,Germany,0.158,37,-0.04423,36,0.949,16,0.3621,42,0.415,21
1988,Iceland,0.335,20,-0.09886,44,0.791,25,0.36665,41,0.391,22
1988,French Polynesia,0.2017,30,0.03182,30,0.776,27,0.39481,38,0.389,23
1988,High income,-0.07992,51,-0.10935,45,0.863,23,0.80762,13,0.376,24
1988,Qatar,0.289,26,-0.25405,85,0.732,30,0.71975,16,0.373,25
1988,United Kingdom,0.253,29,-0.22304,70,0.751,28,0.6357,23,0.366,26
1988,Puerto Rico,0.26968,28,-0.17771,58,0.79,26,0.35704,44,0.353,27
1988,Denmark,0.566,7,-0.45756,126,0.727,31,0.40291,37,0.342,28
1988,Ireland,0.196,32,-0.13427,49,0.685,33,0.53765,30,0.336,29
1988,Israel,0.271,27,-0.13329,48,0.678,35,0.35498,45,0.325,30
1988,OECD members,0.56907,6,-0.25099,81,0.568,47,0.21941,64,0.311,31
1988,Taiwan,-0.019,41,-0.19346,62,0.747,29,0.62679,25,0.302,32
1988,Cuba,-0.138862051,61,0.00315,34,0.795,24,0.34343,48,0.296,33
1988,Hong Kong,-0.031,42,-0.0429,35,0.675,36,0.4742,34,0.289,34
1988,Latvia,-0.067264706,49,0.07942,26,0.601,42,0.32221,50,0.262,35
1988,British Virgin Islands,-0.314200294,70,0.03182,30,0.776,27,0.39481,38,0.26,36
1988,Lithuania,-0.098558824,54,0.38769,6,0.609,41,-0.18944,128,0.257,37
1988,Suriname,0.65285,3,0.14114,18,0.119,101,0.08303,91,0.253,38
1988,Oman,0.56907,6,-0.33115,99,0.315,84,0.37962,39,0.227,39
1988,Cyprus,0.005,40,-0.08714,42,0.579,45,0.27537,52,0.223,40
1988,Sint Maarten (Dutch part),-0.176396765,65,-0.21924,69,0.684,34,0.37945,40,0.197,41
1988,Kuwait,-0.097,53,-0.06767,38,0.557,48,0.27152,53,0.195,42
1988,Russia,-0.724,110,0.17966,15,0.623,40,0.72197,15,0.19,43
1988,Dominican Republic,0.5292,8,0.05793,27,0.102,104,0.04869,99,0.19,43
1988,Greece,-0.571,92,-0.14205,52,0.979,10,0.1258,80,0.183,44
1988,Slovenia,-0.066,48,-0.24982,80,0.539,50,0.4321,35,0.175,45
1988,Malta,-0.351,74,-0.0964,43,0.593,44,0.49618,32,0.17,46
1988,Caribbean small states,0.34319,18,0.1095,19,0.09,107,0.16137,78,0.169,47
1988,Europe & Central Asia (excluding high income),0.374451765,17,-0.19395,63,0.332,81,0.02779,103,0.165,48
1988,Serbia,-0.514529412,88,0.21335,11,0.45,67,0.55397,27,0.165,48
1988,St. Kitts and Nevis,0.1263,39,-0.24956,79,0.465,63,0.20454,68,0.163,49
1988,St. Martin (French part),0.1263,39,-0.22623,72,0.423,70,0.25131,57,0.161,50
1988,Portugal,-0.734,112,0.05614,28,0.623,40,0.71475,17,0.156,51
1988,Slovakia,-0.098676471,55,-0.11293,46,0.506,55,0.17461,75,0.15,52
1988,Curacao,-0.04516,45,-0.16662,55,0.479,61,0.21873,65,0.148,53
1988,Isle of Man,0.16035,36,-0.27691,89,0.385,75,0.25072,58,0.143,54
1988,Channel Islands,-0.89527,146,-0.20909,66,0.903,21,0.67262,19,0.141,55
1988,Belize,0.16956,35,0.1095,19,0.091,106,0.19634,70,0.131,56
1988,Dominica,0.5292,8,-0.44937,123,0.275,89,0.07727,92,0.128,57
1988,Jamaica,0.64214,4,-0.47043,133,0.244,93,-0.0186,112,0.126,58
1988,New Caledonia,0.43507,15,-0.4187,117,0.273,90,0.09625,86,0.114,59
1988,Europe & Central Asia,-0.038882353,44,-0.30625,94,0.503,56,0.13153,79,0.109,60
1988,Aruba,-0.591989429,101,-0.21796,68,0.7,32,0.34915,46,0.095,61
1988,Bahrain,-0.135,60,-0.13787,50,0.537,51,-0.21655,131,0.087,62
1988,North America,-0.525168571,89,-0.0836,41,0.575,46,0.24651,59,0.086,63
1988,Barbados,-0.571649706,93,-0.19278,60,0.657,37,0.21531,67,0.071,64
1988,Luxembourg,-0.617561176,102,-0.14228,53,0.594,43,0.34903,47,0.07,65
1988,Singapore,-0.232,68,0.00423,33,0.404,74,-0.12331,124,0.066,66
1988,Post-demographic dividend,-0.73025,111,-0.12227,47,0.678,35,0.27007,54,0.065,67
1988,Kosovo,-0.048762647,46,-0.44908,122,0.408,73,0.18641,72,0.046,68
1988,Croatia,-0.142,62,-0.21397,67,0.336,79,0.04109,102,0.035,69
1988,Sri Lanka,0.1263,39,-0.45393,124,0.279,88,0.09498,87,0.03,70
1988,Brunei Darussalam,-0.41482,77,-0.26434,86,0.466,62,0.23611,61,0.029,71
1988,Bulgaria,-0.428,78,-0.2515,82,0.502,57,0.10623,83,0.022,72
1988,Latin America & Caribbean,-0.111196177,56,0.01482,32,0.066,110,0.10496,84,0.015,73
1988,Libya,-0.157039706,64,-0.2925,91,0.327,82,0.04166,101,0.008,74
1988,Kazakhstan,-0.572171429,94,-0.17697,57,0.315,84,0.5537,28,0.006,75
1988,St. Vincent and the Grenadines,0.1263,39,-0.45935,127,0.291,86,-0.10022,122,0.004,76
1988,Uruguay,-0.779,117,-0.49511,140,0.631,39,0.66933,20,0.003,77
1988,Panama,-0.44,79,-0.48548,138,0.446,68,0.41767,36,-0.013,78
1988,"Bahamas, The",-0.575698,95,-0.25157,83,0.452,66,0.21675,66,-0.016,79
1988,Belarus,-0.585205882,97,-0.33062,98,0.488,58,0.2528,56,-0.02,80
1988,Argentina,-0.636,106,-0.31668,97,0.507,54,0.23018,62,-0.026,81
1988,Poland,-0.392,76,-0.46519,131,0.482,60,0.11474,82,-0.028,82
1988,St. Lucia,0.1263,39,-0.55374,148,0.194,94,0.04728,100,-0.032,83
1988,Europe & Central Asia (IDA & IBRD countries),-0.038882353,44,-0.24413,77,0.054,111,0.09272,88,-0.038,84
1988,Malaysia,-0.634,103,0.14846,17,0.11,102,0.269,55,-0.043,85
1988,North Macedonia,-0.534142857,90,-0.70229,188,0.529,53,0.53928,29,-0.043,85
1988,United Arab Emirates,0.45,13,-0.6862,183,0.253,92,-0.53348,153,-0.051,86
1988,Seychelles,-0.504768236,87,-0.19342,61,0.333,80,0.02761,104,-0.054,87
1988,Late-demographic dividend,-0.048762647,46,-0.43367,119,0.152,98,0.08484,90,-0.055,88
1988,Czech Republic,-0.0575,47,-0.57806,150,0.305,85,-0.05299,117,-0.06,89
1988,Estonia,-0.036823529,43,-0.46033,128,0.177,97,-0.02565,115,-0.066,90
1988,Turks and Caicos Islands,-0.8158,127,-0.25402,84,0.457,65,0.19902,69,-0.078,91
1988,Bosnia And Herzegovina,-0.502029412,86,-0.23812,75,0.336,79,-0.07823,119,-0.079,92
1988,Venezuela,-0.88343,141,-0.22929,74,0.461,64,0.19017,71,-0.088,93
1988,Ukraine,-0.835,132,-0.59408,158,0.636,38,0.30216,51,-0.089,94
1988,Romania,-0.75,113,-0.30559,93,0.432,69,0.09823,85,-0.098,95
1988,Guam,-0.45358,80,-0.39564,111,0.324,83,0.0065,109,-0.098,95
1988,Upper middle income,0.33495,21,-0.36108,104,-0.086,125,-0.41702,147,-0.099,96
1988,Fiji,0.37682,16,-0.44569,121,-0.191,138,-0.24688,138,-0.121,97
1988,Azerbaijan,-0.5658,91,-0.41437,116,0.264,91,0.16264,77,-0.128,98
1988,Grenada,-0.45358,80,-0.40571,114,0.145,99,0.18045,73,-0.137,99
1988,Hungary,-0.822,130,-0.53074,146,0.533,52,0.09099,89,-0.138,100
1988,Chile,-0.898,148,-0.74563,197,0.551,49,0.50757,31,-0.142,101
1988,Virgin Islands (U.S.),-0.88343,141,-0.34151,101,0.419,71,0.1196,81,-0.142,101
1988,Antigua and Barbuda,-0.68824,109,-0.45735,125,0.36,76,0.07033,94,-0.15,102
1988,Costa Rica,-1.007,161,-0.41387,115,0.416,72,0.36016,43,-0.156,103
1988,Turkmenistan,-0.8158,127,-0.30664,95,0.349,78,0.0019,110,-0.158,104
1988,Georgia,-0.891,144,-0.71441,189,0.486,59,0.47783,33,-0.16,105
1988,Small states,-0.070536765,50,-0.22461,71,-0.049,121,-0.47183,149,-0.162,106
1988,Brazil,-0.181,67,-0.35949,103,-0.093,127,-0.00781,111,-0.169,107
1988,South Korea,-0.495,85,-0.6156,164,0.189,96,0.16405,76,-0.187,108
1988,Latin America & Caribbean (excluding high income),-0.119566177,57,-0.36732,106,-0.085,124,-0.23406,133,-0.187,108
1988,East Asia & Pacific,-1.0025,160,0.09208,21,0.097,105,0.02685,105,-0.19,109
1988,Paraguay,-0.59018,100,-0.15896,54,0.018,113,-0.08069,120,-0.193,110
1988,Solomon Islands,-0.070536765,50,-0.39933,113,-0.149,132,-0.20166,130,-0.2,111
1988,Albania,-0.81576,126,-0.44937,123,0.275,89,0.07727,92,-0.208,112
1988,Eswatini,-0.038882353,44,-0.26628,87,-0.321,139,-0.14736,125,-0.211,113
1988,Trinidad and Tobago,-0.86796,138,-0.53177,147,0.352,77,0.06548,96,-0.217,114
1988,"Korea, Dem. People's Rep.",-0.048762647,46,-0.49855,142,-0.159,133,-0.1773,126,-0.219,115
1988,Latin America & the Caribbean (IDA & IBRD countries),-0.119566177,57,-0.39151,110,-0.067,122,-0.46697,148,-0.221,116
1988,Central Europe and the Baltics,-0.89527,146,-0.42949,118,0.281,87,0.00873,108,-0.232,117
1988,Tonga,-0.86796,138,-0.18235,59,0.041,112,0.07415,93,-0.237,118
1988,Cabo Verde,-0.41482,77,-0.22687,73,-0.046,120,-0.41695,146,-0.239,119
1988,Peru,-0.466,83,-0.36741,107,-0.123,130,-0.02413,114,-0.255,120
1988,Mauritius,-0.804103429,123,-0.23937,76,-0.011,114,-0.02029,113,-0.268,121
1988,Thailand,-0.854,136,-0.46422,130,0.091,106,0.06452,97,-0.288,122
1988,Moldova,-0.771171429,115,-0.3363,100,-0.017,116,-0.09012,121,-0.296,123
1988,Jordan,-0.848,135,-0.49015,139,0.085,108,0.00915,107,-0.303,124
1988,Colombia,-1.042,164,-0.3158,96,0.097,105,-0.04168,116,-0.312,125
1988,Pacific island small states,-0.89272,145,-0.20644,65,-0.025,117,-0.19798,129,-0.313,126
1988,China,-0.973,158,-0.62855,168,0.134,100,0.18036,74,-0.326,127
1988,Tunisia,-0.877,139,-0.46222,129,-0.015,115,0.06935,95,-0.33,128
1988,East Asia & Pacific (excluding high income),-1.0025,160,-0.60586,163,0.192,95,0.00947,106,-0.333,129
1988,Honduras,-0.07992,51,-0.60574,162,-0.362,143,-0.23561,136,-0.333,129
1988,East Asia & Pacific (IDA & IBRD countries),-1.0025,160,-0.60586,163,0.192,95,0.00947,106,-0.333,129
1988,South Africa,-0.89,142,-0.4776,136,0.106,103,-0.23413,134,-0.34,130
1988,Turkey,-0.764,114,-0.46563,132,-0.078,123,-0.05395,118,-0.343,131
1988,Other small states,-0.89272,145,-0.20473,64,-0.038,118,-0.39442,143,-0.347,132
1988,Early-demographic dividend,0.5292,8,-0.72967,194,-0.615,156,-0.60322,158,-0.356,133
1988,Kyrgyz Republic,-0.048762647,46,-0.79619,200,-0.338,142,-0.18478,127,-0.357,134
1988,Ecuador,-0.985,159,-0.52053,145,0.084,109,-0.10619,123,-0.363,135
1988,Syria,-0.878,140,-0.34153,102,-0.039,119,-0.34198,141,-0.37,136
1988,Egypt,-0.941,155,-0.1408,51,-0.327,140,0.06331,98,-0.375,137
1988,Mexico,-0.824,131,-0.30169,92,-0.111,129,-0.40532,144,-0.381,138
1988,Samoa,-0.649951667,107,-0.4433,120,-0.093,127,-0.54533,154,-0.388,139
1988,"Micronesia, Fed. Sts.",-0.804103429,123,-0.36346,105,-0.136,131,-0.35074,142,-0.392,140
1988,Uzbekistan,-0.80271,122,-0.385,109,-0.092,126,-0.55438,156,-0.412,141
1988,Middle East & North Africa (excluding high income),-0.786904,119,-0.48011,137,-0.17,135,-0.29555,140,-0.421,142
1988,Middle East & North Africa,-0.804103429,123,-0.50348,143,-0.167,134,-0.24459,137,-0.422,143
1988,Middle income,-0.786904,119,-0.59417,159,-0.183,137,-0.22075,132,-0.442,144
1988,Philippines,-0.916,151,-0.49646,141,-0.175,136,-0.24759,139,-0.452,145
1988,Greenland,-0.45358,80,-0.79619,200,-0.337,141,-0.18478,127,-0.458,146
1988,Vietnam,-0.896,147,-0.50628,144,-0.097,128,-0.53009,152,-0.464,147
1988,Guyana,-0.07992,51,-0.69671,187,-0.554,153,-0.64129,160,-0.484,148
1988,Iran,-0.799,121,-0.2731,88,-0.423,147,-0.48005,150,-0.488,149
1988,Ivory Coast,0.48033,11,-0.68477,182,-0.978,171,-0.68899,169,-0.497,150
1988,Vanuatu,-0.80271,122,-0.39685,112,-0.414,146,-0.41136,145,-0.506,151
1988,Tajikistan,-0.12938,59,-0.72323,191,-0.627,158,-0.68339,168,-0.535,152
1988,Middle East & North Africa (IDA & IBRD countries),-0.804103429,123,-0.67355,181,-0.38,144,-0.23456,135,-0.538,153
1988,IDA total,0.32249,24,-0.58648,152,-1.046,175,-0.83538,181,-0.557,154
1988,World,-0.88343,141,-0.47122,134,-0.426,148,-0.55067,155,-0.57,155
1988,Marshall Islands,-0.33481,71,-0.72323,191,-0.621,157,-0.66236,165,-0.581,156
1988,Algeria,-0.815,125,-0.47697,135,-0.48,149,-0.62909,159,-0.585,157
1988,Djibouti,0.5292,8,-0.64936,172,-1.234,198,-0.88825,190,-0.595,158
1988,Cameroon,0.34319,18,-0.58954,154,-1.106,179,-0.99631,199,-0.598,159
1988,Saudi Arabia,-0.379,75,-1.17366,203,-0.398,145,-0.49199,151,-0.601,160
1988,Indonesia,-0.907,149,-0.37662,108,-0.53,152,-0.65559,163,-0.605,161
1988,Lebanon,-0.934,153,0.02946,31,-0.855,164,-0.64624,161,-0.622,162
1988,Cambodia,0.34319,18,-0.61756,165,-1.119,183,-1.09562,206,-0.625,163
1988,Fragile and conflict affected situations,0.37682,16,-0.65346,174,-1.163,190,-1.04627,203,-0.633,164
1988,Low & middle income,-0.157039706,64,-0.72853,192,-0.811,161,-0.85309,184,-0.633,164
1988,IDA only,0.32249,24,-0.62566,167,-1.132,185,-1.10844,207,-0.638,165
1988,Central African Republic,0.34319,18,-0.64114,171,-1.242,200,-0.87423,187,-0.64,166
1988,Lower middle income,-0.154039706,63,-0.68945,185,-0.946,169,-0.6708,167,-0.643,167
1988,Maldives,-0.617561176,102,-0.7296,193,-0.529,151,-0.80883,177,-0.643,167
1988,IBRD only,-0.8178,129,-0.6699,180,-0.513,150,-0.65368,162,-0.65,168
1988,Botswana,-0.461284412,82,-0.73749,195,-0.65,160,-0.86569,186,-0.657,169
1988,Guatemala,-0.45358,80,-0.66238,179,-0.848,163,-0.67005,166,-0.676,170
1988,India,-0.931,152,0.18006,14,-1.1,177,-0.70505,171,-0.678,171
1988,Sao Tome and Principe,-0.335480588,72,-0.72228,190,-0.823,162,-0.86105,185,-0.682,172
1988,Ghana,0.17115,34,-0.63661,169,-1.24,199,-0.8943,191,-0.685,173
1988,Zimbabwe,-0.88343,141,-0.74072,196,-0.562,154,-0.59319,157,-0.692,174
1988,IDA & IBRD total,-0.8178,129,-0.7296,193,-0.53,152,-0.80908,178,-0.694,175
1988,Sub-Saharan Africa (excluding high income),0.65285,3,-0.57921,151,-1.675,226,-0.88345,188,-0.7,176
1988,Tuvalu,-0.816023421,128,-0.76184,199,-0.595,155,-0.65887,164,-0.702,177
1988,Mongolia,-1.027,163,0.77709,3,-1.351,208,-1.13219,209,-0.705,178
1988,Haiti,-0.07992,51,-0.59032,155,-1.107,180,-1.00355,201,-0.706,179
1988,Benin,0.16956,35,-0.57921,151,-1.352,209,-0.88345,188,-0.708,180
1988,Sudan,0.65285,3,-0.57921,151,-1.697,232,-0.88345,188,-0.708,180
1988,Sub-Saharan Africa,0.65285,3,-0.57921,151,-1.729,234,-0.88345,188,-0.719,181
1988,Sub-Saharan Africa (IDA & IBRD countries),0.65285,3,-0.57921,151,-1.729,234,-0.88345,188,-0.719,181
1988,Lao PDR,-0.048762647,46,-0.63785,170,-1.151,188,-1.05545,205,-0.733,182
1988,Bangladesh,-0.08822,52,-0.64114,171,-1.243,201,-0.83192,180,-0.742,183
1988,Togo,-0.83622,133,-0.7552,198,-0.646,159,-0.83684,183,-0.749,184
1988,Heavily indebted poor countries (HIPC),-0.07992,51,-0.66197,178,-1.207,195,-0.99528,196,-0.757,185
1988,Kiribati,-0.584619143,96,-0.68477,182,-0.977,170,-0.68899,169,-0.763,186
1988,Kenya,-0.584619143,96,-0.68477,182,-0.983,172,-0.68989,170,-0.765,187
1988,Lesotho,-0.635002448,104,-0.68477,182,-0.983,172,-0.68989,170,-0.777,188
1988,Bhutan,-0.458004412,81,-0.59544,160,-1.113,182,-0.99003,194,-0.801,189
1988,Bolivia,-0.461284412,82,-0.59032,155,-1.112,181,-1.01139,202,-0.804,190
1988,Papua New Guinea,-0.34641,73,-0.63785,170,-1.153,189,-1.05545,205,-0.808,191
1988,Morocco,-0.785,118,-0.58893,153,-0.922,167,-0.96637,193,-0.811,192
1988,"Yemen, Rep.",-0.88343,141,-0.69377,186,-0.906,166,-0.72124,172,-0.82,193
1988,Nauru,-0.89077,143,-0.68945,185,-0.94,168,-0.6708,167,-0.825,194
1988,Burkina Faso,-0.41482,77,-0.65944,177,-1.181,194,-0.96525,192,-0.827,195
1988,El Salvador,-0.93519,154,-0.68814,184,-0.903,165,-0.73329,173,-0.832,196
1988,Guinea,-0.45358,80,-0.65756,176,-1.219,197,-0.88423,189,-0.837,197
1988,Gabon,-0.84228,134,-0.59935,161,-1.019,173,-0.80991,179,-0.839,198
1988,Guinea-Bissau,-0.45358,80,-0.65138,173,-1.171,192,-1.04873,204,-0.843,199
1988,Senegal,-0.335480588,72,-0.57921,151,-1.4,211,-0.88345,188,-0.851,200
1988,Pakistan,-0.944,156,0.08178,24,-1.345,207,-1.12758,208,-0.855,201
1988,Zambia,-0.88343,141,-0.5917,157,-1.036,174,-0.83579,182,-0.857,202
1988,South Asia (IDA & IBRD),-0.47464,84,-0.57921,151,-1.327,206,-0.88345,188,-0.86,203
1988,Eritrea,-0.038882353,44,-0.57921,151,-1.645,221,-0.88345,188,-0.863,204
1988,Ethiopia,-0.038882353,44,-0.57921,151,-1.646,222,-0.88345,188,-0.863,204
1988,IDA blend,-0.80508,124,-0.57293,149,-1.095,176,-0.99587,197,-0.877,205
1988,Low income,-0.154039706,63,-0.57921,151,-1.602,217,-0.88345,188,-0.877,205
1988,Nicaragua,-0.587,99,-0.87642,201,-1.148,186,-0.78797,175,-0.886,206
1988,Least developed countries: UN classification,-0.119581765,58,-0.57921,151,-1.656,223,-0.88345,188,-0.887,207
1988,Nigeria,-0.68261,108,-0.64114,171,-1.244,202,-0.83192,180,-0.891,208
1988,Armenia,-0.586257143,98,-0.88052,202,-1.169,191,-0.78443,174,-0.894,209
1988,Nepal,-0.912,150,0.08168,25,-1.497,213,-1.14224,210,-0.903,210
1988,Arab World,-0.68824,109,-0.65756,176,-1.213,196,-0.99764,200,-0.911,211
1988,Sierra Leone,-0.180555294,66,-0.57921,151,-1.689,229,-0.88345,188,-0.914,212
1988,Iraq,-0.7725,116,-0.65659,175,-1.18,193,-0.99264,195,-0.919,213
1988,Mauritania,-0.804103429,123,-0.62566,167,-1.131,184,-1.10844,207,-0.92,214
1988,"Congo, Rep.",-0.96521,157,-0.59033,156,-1.105,178,-0.99599,198,-0.925,215
1988,Mali,-0.33481,71,-0.57921,151,-1.658,225,-0.88345,188,-0.941,216
1988,Namibia,-0.89077,143,-0.63785,170,-1.149,187,-1.05545,205,-0.943,217
1988,Equatorial Guinea,-0.93519,154,-0.61756,165,-1.119,183,-1.09562,206,-0.944,218
1988,"Gambia, The",-0.84228,134,-0.57921,151,-1.315,204,-0.88345,188,-0.948,219
1988,Myanmar,-0.79402,120,-0.57921,151,-1.412,212,-0.88345,188,-0.97,220
1988,Burundi,-0.41482,77,-0.57921,151,-1.694,231,-0.88345,188,-0.974,221
1988,Comoros,-1.02613,162,-0.62053,166,-1.267,203,-0.79099,176,-0.974,221
1988,South Asia,-0.85694,137,-0.57921,151,-1.381,210,-0.88345,188,-0.975,222
1988,Madagascar,-0.617561176,102,-0.57921,151,-1.565,214,-0.88345,188,-0.979,223
1988,South Sudan,-0.47464,84,-0.57921,151,-1.694,231,-0.88345,188,-0.989,224
